danceability,playlist_genre,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_release_date,instrumentalness,acousticness
0.529,pop,0.188,Europe,74,The Final Countdown (Expanded Edition),3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1986,0.000827,0.0628
0.794,pop,0.871,Shakira,74,Laundry Service,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",2001-11-13,1.14e-05,0.237
0.627,pop,0.312,"Alex Gaudino, Crystal Waters",74,Destination Calabria,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,2007-02-19,0.000814,0.0015
0.731,pop,0.605,Backstreet Boys,74,Backstreet's Back,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,1997-08-12,0.0,0.0352
0.625,pop,0.26,Madonna,74,Celebration (double disc version),1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,2009-09-18,2.12e-05,0.264
0.706,pop,0.861,Katy Perry,74,One Of The Boys,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,2008-06-17,0.0,7.73e-05
0.614,pop,0.879,*NSYNC,74,No Strings Attached,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,2000-03-21,0.00104,0.0408
0.956,pop,0.911,Nelly,74,Nellyville,04KTF78FFg8sOHC1BADqbY,Hot In Herre,2002-06-25,0.0,0.204
0.684,pop,0.924,ABBA,74,The Album,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,1977,0.0,0.163
0.812,pop,0.962,Aqua,74,Aquarium (Special Edition),5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,1997-01-01,0.224,0.017
0.975,pop,0.815,"Timbaland, Justin Timberlake, Nelly Furtado",74,Shock Value,0wbDgMuAoy7O7pL3a69uZx,Give It To Me,2007-04-02,0.000552,0.168
0.766,pop,0.919,Depeche Mode,74,Speak and Spell (Deluxe),0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,1981-11-02,0.0584,0.403
0.707,pop,0.641,Bee Gees,74,Staying Alive (Original Motion Picture Soundtrack),4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,1977-12-13,0.00615,0.113
0.715,pop,0.612,Mark Morrison,73,Return of the Mack,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,1996-04-22,0.0,0.00631
0.878,pop,0.947,Michael Jackson,73,Off the Wall,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,1979-08-10,0.0461,0.126
0.498,pop,0.469,"Guru Josh Project, Klaas",73,Infinity 2008,3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,2008-05-07,0.00918,0.000313
0.56,pop,0.432,Olly Alexander (Years & Years),73,Communion (Deluxe),3AeicLnm55RqcXGBKYQolM,King,2015-07-10,0.0,0.0594
0.737,pop,0.967,Frankie Valli & The Four Seasons,73,Who Loves You,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",1975,9.12e-06,0.0588
0.811,pop,0.733,"Madcon, Ray Dalton",73,Don't Worry (feat. Ray Dalton),63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,2015-04-10,1.38e-06,0.0726
0.425,pop,0.933,Ricky Martin,73,Ricky Martin,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,1999,0.0,0.00414
0.853,pop,0.843,"Robin Thicke, T.I., Pharrell Williams",73,Blurred Lines (Deluxe),0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,2013-01-01,7.93e-06,0.00334
0.753,pop,0.767,"Madonna, Justin Timberlake, Timbaland",73,Celebration (double disc version),1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),2009-09-18,0.00696,0.00994
0.597,pop,0.447,Eric Prydz,73,Call on Me (Radio Mix),1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,2004-09-10,0.00115,0.00427
0.784,pop,0.97,The Emotions,73,Rejoice,2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,1977-06-10,0.14,0.447
0.801,pop,0.72,"Bingo Players, Far East Movement",72,Get Up (Rattle) [feat. Far East Movement],3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,2012-12-08,6.86e-06,0.0205
0.898,pop,0.742,Prince,73,Parade - Music from the Motion Picture Under the Cherry Moon,62LJFaYihsdVrrkgUOJC05,Kiss,1986-03-31,0.00138,0.0135
0.666,pop,0.552,"David Guetta, Flo Rida, Nicki Minaj",72,Nothing but the Beat (Ultimate Edition),7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),2012-12-07,0.0,0.055
0.702,pop,0.696,Katy Perry,72,One Of The Boys,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,2008-06-17,0.0,0.00226
0.572,pop,0.11,"Lana Del Rey, Cedric Gervais",72,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01,6.53e-06,0.0157
0.751,pop,0.814,Taio Cruz,72,The Rokstarr Hits Collection,2CEgGE6aESpnmtfiZwYlbV,Dynamite,2010-01-01,0.0,0.0039
0.398,pop,0.584,Bruce Springsteen,72,Born In The U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04,7.75e-05,0.000373
0.877,pop,0.89,Will Smith,72,Big Willie Style,6e8Ou0wiqAzIpWb2eSxll8,Miami,1997-10-03,1.67e-05,0.0339
0.832,pop,0.965,Mr. President,72,We See The Same Sun,5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,1996-05-17,0.0,0.0791
0.704,pop,0.808,Patrick Hernandez,72,Born to Be Alive (The Original),3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,1978,0.0,0.0834
0.729,pop,0.359,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",72,Music Sounds Better With You,1mv4lh1rW1K6xhxhJmEezy,Music Sounds Better With You - Radio Edit,1998-07-20,0.208,0.00128
0.727,pop,0.749,PSY,72,Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),2012-01-01,0.0,0.00417
0.75,pop,0.355,"LMFAO, Lauren Bennett, GoonRock",72,Sorry For Party Rocking,7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,2011-01-01,0.0,0.0202
0.733,pop,0.52,"R3HAB, A Touch Of Class",71,All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),2019-04-05,0.0645,0.479
0.808,pop,0.899,Ace of Base,71,The Sign,0hrBpAOgrt8RXigk83LLNE,The Sign,1993-12-24,0.0701,0.00928
0.875,pop,0.548,"The Pussycat Dolls, Busta Rhymes",71,PCD,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,2005-01-01,2.47e-06,0.00546
0.867,pop,0.862,MC Hammer,71,Please Hammer Don't Hurt 'Em,1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,1990-02-20,0.000343,0.00449
0.518,pop,0.961,Billy Ocean,71,Billy Ocean (Expanded Edition),4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,1976-01-05,1.15e-05,0.00221
0.729,pop,0.598,Rednex,71,Sex & Violins,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,1994-08-12,0.000892,0.0129
0.587,pop,0.493,Lady Gaga,71,Born This Way (International Special Edition Version),30XU4suKzCeoCK9YFzdufg,Born This Way,2011-05-23,0.0,0.00327
0.72,pop,0.742,"Clean Bandit, Sean Paul, Anne-Marie",70,Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,0.0,0.406
0.503,pop,0.356,"Alesso, Tove Lo",70,Forever,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),2015-05-22,0.0,0.0305
0.684,pop,0.716,Baltimora,70,Living In The Background,273uCXd7NPrInaiNqtkOrA,Tarzan Boy,1985-01-01,0.028,0.318
0.69,pop,0.799,Corona,70,The Rhythm of the Night,0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,1994,0.739,0.000232
0.583,pop,0.277,"Zara Larsson, MNEK",70,So Good,6hmhG1b4LEyNuashVvuIAo,Never Forget You,2017-03-17,9.57e-06,0.00315
0.979,pop,0.583,Vanilla Ice,70,Vanilla Ice Is Back! - Hip Hop Classics,3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,2008-11-04,7.71e-06,0.0025
0.531,pop,0.156,Chezile,82,Beanie,5e0b9LgOfi3aJSKXFcOWRe,Beanie,2023-11-28,0.00915,0.407
0.634,pop,0.6,beabadoobee,80,Beatopia,41P6Tnd8KIHqON0QIydx6a,the perfect pair,2022-07-15,0.124,0.433
0.421,pop,0.399,Rio Romeo,78,Good God!,0EF1EE8zusg3Y869e56JFd,Nothing's New,2022-09-23,4.74e-06,0.863
0.742,pop,0.868,Clairo,78,Immunity,6UFivO2zqqPFPoQYsEMuCc,Bags,2019-08-02,0.38,0.172
0.687,pop,0.792,HYBS,76,Tip Toe,0MJ5wKsPEeihONNfugHGy7,Tip Toe,2023-06-20,0.126,0.587
0.551,pop,0.521,Mac DeMarco,80,This Old Dog,2R4AlwtrrkMaRKojcTIzmL,For the First Time,2017-05-05,0.0093,0.296
0.696,pop,0.349,sign crushes motorist,73,i'll be okay,0Z94dtWElamDwU4NrcGoUR,Better,2022-08-05,0.922,0.988
0.665,pop,0.451,Crumb,71,Jinx,0R3TWpoxAhT3HDXM7tpRzS,Ghostride,2019-06-14,0.819,0.516
0.75,pop,0.584,Clairo,73,4EVER,5mIOsPuQdXchVY0jB5NO9Q,4EVER,2018-04-27,0.00552,0.049
0.587,pop,0.302,Faye Webster,71,I Know I'm Funny haha,2VYnlKxB8jpbCeLUjQsebc,In A Good Way,2021-06-25,0.0288,0.185
0.541,pop,0.343,girl in red,73,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,2018-03-02,0.000836,0.0215
0.556,rock,0.4,Linkin Park,88,Hybrid Theory (Bonus Edition),60a0Rd6pjrkxjPbaKzXjfq,In the End,2000,0.0,0.00958
0.466,rock,0.806,Linkin Park,89,The Emptiness Machine,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,2024-09-05,0.0,0.0156
0.741,rock,0.934,Hozier,79,Unheard,3HMY0r2BAdpasXMY8rseR0,Too Sweet,2024-03-22,0.000809,0.0295
0.614,rock,0.516,Audioslave,77,Audioslave,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,2002-11-17,0.0,0.00797
0.548,rock,0.405,Arctic Monkeys,84,AM,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,0.000263,0.186
0.592,rock,0.328,Red Hot Chili Peppers,81,Californication (Deluxe Edition),48UPSzbZjgc449aqz8bxox,Californication,1999-06-08,0.00165,0.0021
0.315,rock,0.497,The Goo Goo Dolls,87,Dizzy up the Girl,6Qyc6fS4DsZjB2mRW9DsQs,Iris,1998,7.97e-06,0.00125
0.645,rock,0.566,Twenty One Pilots,80,Blurryface,2Z8WuEywRWYTKe1NybPQEW,Ride,2015-05-15,0.0,0.00835
0.458,rock,0.513,Red Hot Chili Peppers,81,Californication (Deluxe Edition),64BbK9SFKH2jk86U3dGj2P,Otherside,1999-06-08,0.000202,0.00316
0.627,rock,0.287,Linkin Park,81,Minutes to Midnight,18lR4BzEs7e3qzc0KVkTpU,What I've Done,2007-05-14,0.0,0.0092
0.28,rock,0.284,Paramore,71,Decode,1ZLtE9tSJdaUiIJ9YoKHQe,Decode,2008-11-04,0.00608,0.000686
0.58,rock,0.587,Linkin Park,74,Meteora (Bonus Edition),3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,2003-09-16,0.0,0.105
0.502,rock,0.124,Yeah Yeah Yeahs,75,Fever To Tell (Deluxe Remastered),0hDQV9X1Da5JrwhK8gu86p,Maps,2003-04-29,0.319,0.000346
0.585,rock,0.585,Linkin Park,76,LIVING THINGS,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,2012-06-19,0.0,0.0143
0.413,rock,0.364,Foo Fighters,81,The Colour And The Shape,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,1997-05-20,0.000308,5.99e-05
0.493,rock,0.38,Linkin Park,70,Transformers: Revenge Of The Fallen The Album,6Wx88Mv6b9ofjKMKkdwOJd,New Divide,2009-06-12,0.0,0.000235
0.268,rock,0.416,Green Day,74,21st Century Breakdown,64yrDBpcdwEdNY9loyEGbX,21 Guns,2009-05-15,0.0,0.0518
0.517,rock,0.416,Keane,73,Hopes And Fears,0yac0FPhLRH9i9lOng3f81,Everybody's Changing,2004-05-10,0.000365,0.0014
0.514,rock,0.18,Linkin Park,71,Minutes to Midnight,0sp00HSXkQyqTa6QqM0O8V,Leave Out All The Rest,2007-05-14,2.27e-06,0.213
0.289,rock,0.33,My Chemical Romance,74,The Black Parade,4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,2006-10-23,2.61e-05,0.00837
0.595,rock,0.547,Red Hot Chili Peppers,82,Californication (Deluxe Edition),1G391cbiT3v3Cywg8T7DM1,Scar Tissue,1999-06-08,0.00274,0.0779
0.513,rock,0.243,Pixies,72,Death to the Pixies,0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,1997-10-06,0.000838,0.00731
0.615,rock,0.685,Linkin Park,74,LIVING THINGS,1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,2012-06-19,0.00188,0.0686
0.618,rock,0.875,Red Hot Chili Peppers,81,By the Way (Deluxe Edition),3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,2002-07-09,0.0,0.0179
0.36,rock,0.2,Pearl Jam,73,Ten,5Xak5fmy089t0FYmh3VJiY,Black,1991-08-27,0.0,0.323
0.621,rock,0.744,New Radicals,74,Maybe You've Been Brainwashed Too,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,1998-01-01,0.0,0.17
0.519,rock,0.237,Måneskin,68,THE LONELIEST,1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,2022-10-07,0.0,0.00151
0.636,rock,0.917,Cage The Elephant,76,Cage The Elephant (Expanded Edition),3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,2009-03-24,0.0,0.0438
0.427,rock,0.599,Red Hot Chili Peppers,77,Stadium Arcadium,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),2006-05-09,1.75e-05,0.116
0.668,rock,0.782,Muse,78,Black Holes and Revelations,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,2006-06-19,0.00517,0.0492
0.394,rock,0.265,Pearl Jam,77,Ten,6QewNVIDKdSl8Y3ycuHIei,Even Flow,1991-08-27,4.54e-06,0.00178
0.274,rock,0.1,STARSET,70,Transmissions (Deluxe Version),3Xfg7AegXaDLoD5GOUMf2e,My Demons,2014,6.42e-05,0.00768
0.602,rock,0.411,Muse,75,The Resistance,4VqPOruhp5EdPBeR92t6lQ,Uprising,2009-09-10,0.064,0.000202
0.276,rock,0.173,Kings of Leon,76,Only By The Night,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,2008-09-23,0.000417,0.00552
0.556,rock,0.73,Red Hot Chili Peppers,77,Stadium Arcadium,10Nmj3JCNoMeBQ87uw5j8k,Dani California,2006-05-09,8.59e-06,0.0193
0.572,rock,0.465,Beach Weather,73,Chit Chat,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",2016-11-04,0.00976,0.013
0.424,rock,0.193,Coldplay,74,A Rush of Blood to the Head,2nvC4i2aMo4CzRjRflysah,In My Place,2002-08-27,4.95e-06,0.0553
0.644,rock,0.861,Finger Eleven,74,Them Vs. You Vs. Me (Deluxe Edition),28IEbk5a7twNTbUEvWslUb,Paralyzer,2007-01-01,0.0,0.157
0.556,rock,0.243,Green Day,68,21st Century Breakdown,5TpPSTItCwtZ8Sltr3vdzm,Last Night on Earth,2009-05-15,1.45e-06,0.0371
0.297,rock,0.586,Alice In Chains,72,Dirt (2022 Remaster),5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),1992-09-29,9.1e-06,0.000286
0.6,rock,0.75,The Rasmus,71,Dead Letters,1fr92Vupmcs2vgLMFVQ7rd,In the Shadows,2003-03-24,5.2e-05,0.000109
0.277,rock,0.527,Franz Ferdinand,80,Franz Ferdinand,20I8RduZC2PWMWTDCZuuAN,Take Me Out,2004-02-16,0.00051,0.000409
0.552,rock,0.588,Candlebox,68,Candlebox,3mhOmh4tRKsMfnRmgZfeBm,Far Behind,1993-07-16,1.38e-06,0.00187
0.509,rock,0.685,Queens of the Stone Age,69,Songs For The Deaf,6y20BV5L33R8YXM0YuI38N,No One Knows,2002-01-01,9.96e-05,0.0368
0.437,rock,0.48,The Cure,73,"Kiss Me, Kiss Me, Kiss Me",4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,1987-01-01,0.000573,0.0524
0.451,rock,0.198,Red Hot Chili Peppers,74,By the Way (Deluxe Edition),1f2V8U1BiWaC9aJWmpOARe,By the Way,2002-07-09,0.00355,0.0264
0.51,rock,0.323,Linkin Park,79,From Zero,6i5qhmmF9UNUBRyrPSGn4m,Two Faced,2024-11-15,4.8e-06,0.000658
0.511,rock,0.361,Fontaines D.C.,69,Romance,09ttHg3ZNVgDlYBZa1ZBw0,Starburster,2024-08-23,1.86e-06,0.0656
0.417,rock,0.419,beabadoobee,69,This Is How Tomorrow Moves,1a19jsjG2DvbN1fVJonKUU,Beaches,2024-08-09,2.11e-05,0.0154
0.466,rock,0.806,Linkin Park,79,From Zero,1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,2024-11-15,0.0,0.0156
0.308,metal,0.227,Iron Maiden,69,Fear of the Dark (2015 Remaster),6p8eFfPw3nQkf37aT3AkmK,Fear of the Dark - 2015 Remaster,1992,0.00141,0.000739
0.445,metal,0.448,Metallica,68,Kill 'Em All (Remastered),28WmNsclKsrVmdv3tDmoYU,Seek & Destroy - Remastered,1983-07-24,0.0132,0.037
0.415,metal,0.437,Pantera,71,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20,0.0345,0.00437
0.543,metal,0.56,Metallica,75,Master Of Puppets (Remastered),2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,1986-03-03,0.431,0.000647
0.285,metal,0.669,Iron Maiden,71,Piece of Mind (2015 Remaster),4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,1983,0.00909,0.0318
0.43,metal,0.703,Pantera,73,Vulgar Display of Power,7fcfNW0XxTWlwVlftzfDOR,Walk,1992-02-21,0.00221,0.000155
0.417,metal,0.287,System Of A Down,83,Toxicity,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,0.000278
0.283,metal,0.226,Korn,68,Korn,1pr9TZGOXeJUggIal1Wq3R,Blind,1994-10-11,0.0038,0.00678
0.437,metal,0.413,Metallica,72,...And Justice For All,5IX4TbIR5mMHGE4wiWwKW0,One,1988-08-25,0.0857,0.00111
0.365,metal,0.342,Danzig,69,Danzig,7txxAtOMwLLnQTpKeBL6bp,Mother,1988-01-01,0.000457,0.00726
0.415,metal,0.437,Pantera,71,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20,0.0345,0.00437
0.354,metal,0.194,Slipknot,80,Vol. 3: The Subliminal Verses,61mWefnWQOLf90gepjOCb3,Duality,2004,0.000294,0.000237
0.577,metal,0.604,Metallica,79,Metallica,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,1991-08-12,0.0114,0.00213
0.58,metal,0.683,Avenged Sevenfold,75,Hail to the King,5anCkDvJ17aznvK5TED5uo,Hail to the King,2013-08-23,0.0259,0.000297
0.353,metal,0.525,Korn,77,Follow The Leader,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1998-08-18,0.105,2.23e-05
0.59,metal,0.586,Rob Zombie,77,Hellbilly Deluxe,6Nm8h73ycDG2saCnZV8poF,Dragula,1998-01-01,0.000105,8.75e-05
0.554,metal,0.233,Avenged Sevenfold,70,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,2010-07-23,9.98e-05,0.000318
0.443,metal,0.372,Deftones,77,Around the Fur,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),1997-10-27,0.205,1.33e-05
0.567,metal,0.191,TOOL,68,Lateralus,55mJleti2WfWEFNFcBduhc,Schism,2001-05-15,0.417,0.0012
0.585,punk,0.427,Avril Lavigne,81,Let Go,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002-06-04,7.74e-06,0.0572
0.465,punk,0.458,The All-American Rejects,70,Move Along,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,2005-01-01,5.38e-06,0.000346
0.643,punk,0.903,Jimmy Eat World,80,Bleed American,6GG73Jik4jUlQCkKg9JuGO,The Middle,2001-07-17,0.0,0.0371
0.718,punk,0.552,The All-American Rejects,69,When The World Comes Down,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,2008-01-01,0.0,0.0159
0.606,punk,0.903,Bowling For Soup,69,A Hangover You Don't Deserve,5oQcOu1omDykbIPSdSQQNJ,1985,2004,0.0,0.000242
0.774,punk,0.927,Fountains Of Wayne,72,Welcome Interstate Managers,27L8sESb3KR79asDUBu8nW,Stacy's Mom,2003-01-01,1.78e-05,0.00207
0.517,punk,0.731,Paramore,73,Riot!,6SpLc7EXZIPpy0sVko0aoU,Misery Business,2007-06-11,9.26e-06,0.00272
0.45,punk,0.328,Evanescence,69,The Open Door,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,2006-01-01,0.0,0.00193
0.487,punk,0.484,Avril Lavigne,77,Let Go,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,2002-06-04,0.0,6.79e-05
0.457,punk,0.208,Avril Lavigne,73,Let Go,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,2002-06-04,0.0,0.08
0.414,punk,0.74,Avril Lavigne,70,Under My Skin,6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,2004,0.0,0.00136
0.494,punk,0.893,Good Charlotte,75,The Young and The Hopeless,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,2002-10-04,0.0,0.00666
0.61,punk,0.673,Paramore,71,Paramore,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,2013-04-05,4.41e-05,0.154
0.602,punk,0.765,Paramore,78,Paramore,1yjY7rpaAQvKwpdUliHx0d,Still into You,2013-04-05,0.0,0.0098
0.569,punk,0.609,Panic! At The Disco,72,A Fever You Can't Sweat Out,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,2005-09-27,0.0,0.0807
0.434,punk,0.685,blink-182,81,Enema Of The State,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,1999-06-01,0.0,0.0103
0.546,punk,0.146,Green Day,77,American Idiot,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,2004-09-21,0.0,0.023
0.331,punk,0.296,Evanescence,83,Fallen,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2003-03-04,2.06e-06,0.00721
0.578,punk,0.877,Avril Lavigne,71,Goodbye Lullaby (Expanded Edition),2z4U9d5OAA4YLNXoCgioxo,What the Hell,2011-03-08,0.0127,0.00472
0.655,punk,0.584,blink-182,75,blink-182,1oTo3ijRbaDAtrjJrGAPSw,I Miss You,2003-01-01,5.33e-06,0.00103
0.496,punk,0.474,Green Day,70,Greatest Hits: God's Favorite Band,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,2017-11-17,2.94e-05,0.00552
0.38,punk,0.769,Green Day,79,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,2004-09-21,7.86e-05,2.64e-05
0.693,punk,0.741,Weezer,68,Make Believe,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,2005-05-10,0.0,0.0932
0.452,punk,0.209,Paramore,74,Brand New Eyes,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,2009-09-28,0.0,0.144
0.628,punk,0.277,"mgk, YUNGBLUD, Travis Barker",68,Hotel Diablo,2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2019-07-05,0.0,0.0257
0.494,punk,0.741,Lit,74,A Place In The Sun,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,1999-02-22,0.0,0.00129
0.486,punk,0.786,Yellowcard,71,Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,2003-01-01,2.83e-05,3.43e-05
0.545,punk,0.464,The Red Jumpsuit Apparatus,75,Don't You Fake It,4wzjNqjKAKDU82e8uMhzmr,Face Down,2006-01-01,0.0,0.000665
0.308,punk,0.686,AFI,68,DECEMBERUNDERGROUND,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,2006-06-06,0.000729,0.00022
0.46,punk,0.59,Fall Out Boy,77,Infinity On High,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,2007-01-01,0.0,0.0051
0.463,punk,0.856,My Chemical Romance,79,The Black Parade,7j31rVgGX9Q2blT92VBEA0,Teenagers,2006-10-23,0.0,0.0506
0.403,punk,0.626,Sum 41,73,"All Killer, No Filler",4KacUpvbA3Mfo05gttTjhN,Fat Lip,2001-01-01,0.0,0.000579
0.391,punk,0.468,blink-182,77,Enema Of The State,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,1999-06-01,0.000446,0.012
0.818,punk,0.772,Gorillaz,84,Demon Days,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,2005-05-23,0.00233,0.00836
0.21,punk,0.255,My Chemical Romance,74,Three Cheers for Sweet Revenge,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),2004-06-08,0.0,0.00602
0.28,punk,0.284,Paramore,71,Decode,1ZLtE9tSJdaUiIJ9YoKHQe,Decode,2008-11-04,0.00608,0.000686
0.695,punk,0.916,Paramore,73,After Laughter,0w5Bdu51Ka25Pf3hojsKHh,Hard Times,2017-05-12,4.87e-06,0.00647
0.356,punk,0.0857,My Chemical Romance,76,Three Cheers for Sweet Revenge,5dTHtzHFPyi8TlTtzoz1J9,Helena,2004-06-08,0.0,0.0142
0.467,punk,0.309,My Chemical Romance,72,The Black Parade,2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,2006-10-23,0.000152,0.000321
0.411,punk,0.649,My Chemical Romance,68,Danger Days: The True Lives of the Fabulous Killjoys,5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),2010-11-05,0.00148,0.000264
0.289,punk,0.33,My Chemical Romance,74,The Black Parade,4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,2006-10-23,2.61e-05,0.00837
0.202,punk,0.192,My Chemical Romance,70,Three Cheers for Sweet Revenge,1yKAqZoi8xWGLCf5vajroL,The Ghost of You,2004-06-08,0.0,0.0286
0.579,punk,0.882,blink-182,74,Take Off Your Pants And Jacket,1fJFuvU2ldmeAm5nFIHcPP,First Date,2001,0.0,0.000715
0.494,punk,0.574,Fall Out Boy,76,From Under The Cork Tree,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",2005-05-03,0.0,0.00579
0.621,punk,0.449,Fall Out Boy,75,From Under The Cork Tree,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",2005-05-03,0.0,0.00523
